Ingredient,Label,Usage_Count,Mean_Rank,Std_Rank,Median_Rank,Mean_Price,Dry_Rate,Oily_Rate,Normal_Rate,Combination_Rate,Brand_Count
asparagopsis armata extract,Eye cream,7,3.8000000000000003,0.2581988897471611,3.7,108.85714285714286,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,6
elaeis guineensis oil,Eye cream,6,3.9,0.20976176963403012,3.95,90.83333333333333,0.5,0.5,0.5,0.5,5
cetearyl glucoside,Eye cream,18,3.861111111111111,0.407487118365706,4.0,80.77777777777777,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6111111111111112,14
aminomethyl propanol,Eye cream,12,3.9,0.41560470729681676,4.05,74.5,0.5,0.5,0.5,0.5,10
sorbitol,Eye cream,17,3.6882352941176473,0.3238100387209615,3.7,77.6470588235294,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,13
tocotrienols,Eye cream,5,3.9200000000000004,0.21679483388678783,4.0,84.0,0.4,0.4,0.4,0.4,5
hexylene glycol,Eye cream,21,3.8333333333333335,0.32145502536643183,3.8,75.80952380952381,0.5238095238095238,0.47619047619047616,0.47619047619047616,0.47619047619047616,12
sodium dehydroacetate,Eye cream,8,3.875,0.6112048990080401,3.9499999999999997,74.5,0.625,0.625,0.625,0.625,7
blue,Eye cream,7,3.9,0.34156502553198664,4.0,96.14285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,5
yellow,Eye cream,7,3.957142857142857,0.26992062325273114,4.1,76.28571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,6
methyl trimethicone,Eye cream,5,4.3,0.4358898943540674,4.2,98.6,0.8,0.8,0.8,0.8,4
cetyl ricinoleate,Eye cream,6,3.966666666666667,0.3011090610836325,4.0,50.5,0.5,0.5,0.5,0.5,3
olea europaea fruit oil,Eye cream,8,3.9375,0.4206712323350455,4.0,54.75,0.75,0.75,0.75,0.75,7
behenyl alcohol,Eye cream,16,4.1125,0.4991659710623979,4.0,96.875,0.75,0.5625,0.6875,0.625,12
panax ginseng root extract,Eye cream,7,4.271428571428571,0.5023753102820165,4.0,102.85714285714286,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,6
tribehenin,Eye cream,5,3.96,0.32093613071762433,4.0,67.4,0.6,0.6,0.6,0.6,4
myristyl alcohol,Eye cream,5,3.9799999999999995,0.2863564212655272,4.0,59.4,0.6,0.6,0.6,0.6,4
sodium metabisulfite,Eye cream,8,3.5125,1.4836610124957792,3.9,82.75,0.875,0.875,0.875,0.875,4
alcohol denat,Eye cream,14,3.764285714285714,0.28177225625601326,3.8,69.21428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,8
betaine,Eye cream,21,4.147619047619048,0.4142692935990401,4.2,66.61904761904762,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,13
peg hydrogenated castor oil,Eye cream,13,4.084615384615385,0.4997435239636325,4.1,54.30769230769231,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,9
glucosyl hesperidin,Eye cream,5,3.8,0.5099019513592785,3.9,55.8,0.8,0.8,0.8,0.8,4
potassium hydroxide,Eye cream,11,4.109090909090909,0.4085450904234329,4.0,58.45454545454545,0.7272727272727273,0.6363636363636364,0.7272727272727273,0.7272727272727273,8
retinol,Eye cream,14,3.8428571428571425,0.28477868792959404,3.8499999999999996,68.07142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,10
boron nitride,Eye cream,8,3.7249999999999996,0.42342143815082656,3.8499999999999996,60.0,0.625,0.625,0.625,0.625,7
niacinamide,Eye cream,22,4.031818181818182,0.7428300860873479,4.0,72.0909090909091,0.9545454545454546,0.9090909090909091,0.9545454545454546,0.9090909090909091,16
copper tripeptide,Eye cream,5,4.1,0.35355339059327356,4.0,53.6,1.0,1.0,1.0,1.0,4
mangifera indica seed butter,Eye cream,6,3.8166666666666664,0.40702170294305756,3.95,71.16666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,5
glycine soja oil,Eye cream,6,3.766666666666666,0.2503331114069145,3.9,74.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,5
lecithin,Eye cream,40,3.7950000000000004,0.397395366006043,3.9,59.35,0.725,0.7,0.725,0.725,21
sclerotium gum,Eye cream,9,3.8333333333333335,0.44158804331639234,3.9,63.666666666666664,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,5
phenyl trimethicone,Eye cream,9,3.7222222222222223,0.50194067821252,3.9,67.11111111111111,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7777777777777778,8
polymethyl methacrylate,Eye cream,10,3.65,0.4453463071962463,3.4,65.5,0.7,0.7,0.7,0.7,8
glyceryl polymethacrylate,Eye cream,8,3.8875,0.3181980515339465,3.9,55.0,0.625,0.625,0.625,0.625,4
stearic acid,Eye cream,22,3.9318181818181825,0.39807436926182965,4.0,73.5909090909091,0.5909090909090909,0.5454545454545454,0.5909090909090909,0.5454545454545454,18
palmitoyl oligopeptide,Eye cream,17,3.9411764705882355,0.306306267340002,3.9,63.35294117647059,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,12
peg,Eye cream,24,3.733333333333333,0.8468184275719101,3.8499999999999996,49.666666666666664,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,13
lavandula angustifolia oil,Eye cream,5,3.8199999999999994,1.1606032913963324,4.3,29.6,1.0,1.0,1.0,1.0,4
sh polypeptide,Eye cream,8,4.2375,0.3622844186547361,4.5,44.5,1.0,1.0,1.0,1.0,2
palmitic acid,Eye cream,10,3.9,0.45946829173634074,3.9,76.0,0.8,0.8,0.8,0.8,10
macadamia ternifolia seed oil,Eye cream,5,4.32,0.506951674225463,4.3,100.0,1.0,0.6,0.6,0.6,3
cetyl ethylhexanoate,Eye cream,6,4.166666666666667,0.6653319973266479,3.9,114.66666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,4
magnesium aspartate,Eye cream,5,4.0200000000000005,0.3271085446759225,4.0,64.8,1.0,1.0,1.0,1.0,4
aloe barbadensis leaf extract,Eye cream,5,3.5799999999999996,0.27748873851023215,3.7,40.6,0.6,0.6,0.6,0.6,4
curcuma longa root extract,Eye cream,5,3.8200000000000003,0.2167948338867878,3.7,40.8,0.6,0.4,0.6,0.6,5
glycyrrhiza glabra root extract,Eye cream,15,3.8400000000000003,0.28485585327118895,3.8,44.4,0.8666666666666667,0.8,0.8666666666666667,0.8666666666666667,8
lysine,Eye cream,7,4.142857142857143,0.2992052966172381,4.2,59.42857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,6
arginine,Eye cream,10,3.7299999999999995,0.7674633541739957,3.8,52.6,0.9,0.9,0.9,0.9,8
sorbitan stearate,Eye cream,6,3.65,0.539444158370447,3.8,61.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,6
threonine,Eye cream,5,4.0600000000000005,0.4505552130427522,4.2,48.2,1.0,1.0,1.0,1.0,4
saccharide isomerate,Eye cream,8,3.975,0.6112048990080402,3.9,51.875,0.875,0.875,0.875,0.875,6
isopropyl isostearate,Eye cream,5,3.78,0.6418722614352486,4.0,112.4,1.0,0.8,1.0,0.8,4
polyacrylamide,Eye cream,11,3.8090909090909095,0.4134115273055299,3.8,81.0,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.45454545454545453,7
c isoparaffin,Eye cream,11,3.8090909090909095,0.4134115273055299,3.8,81.0,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.45454545454545453,7
benzyl alcohol,Eye cream,18,3.961111111111111,0.34151718394263053,4.0,75.88888888888889,0.8333333333333334,0.7222222222222222,0.8333333333333334,0.7777777777777778,14
laureth,Eye cream,13,3.853846153846154,0.3950008114240286,3.9,73.38461538461539,0.6153846153846154,0.5384615384615384,0.6153846153846154,0.5384615384615384,9
hydrolyzed lupine protein,Eye cream,7,3.742857142857143,0.5711308748355987,3.9,73.28571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,5
lactic acid,Eye cream,13,3.915384615384615,0.36250552604099207,3.9,72.3076923076923,0.7692307692307693,0.6153846153846154,0.6923076923076923,0.6923076923076923,9
hydrolyzed soy protein,Eye cream,6,3.75,0.5357238094391549,3.9,70.16666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
polyquaternium,Eye cream,5,3.78,0.48682645778552336,3.9,107.2,0.8,0.6,0.8,0.6,4
centella asiatica extract,Eye cream,10,3.87,0.5945119380167605,3.8499999999999996,61.8,0.7,0.7,0.7,0.7,6
salicylic acid,Eye cream,5,3.7,0.4062019202317979,3.8,54.2,1.0,0.8,1.0,1.0,5
glycolic acid,Eye cream,5,3.6799999999999997,0.3114482300479488,3.8,68.2,0.8,0.8,0.8,0.8,3
urea,Eye cream,9,3.9555555555555557,0.19436506316151,4.0,69.77777777777777,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,6
acetyl tetrapeptide,Eye cream,9,4.033333333333333,0.42720018726587655,3.9,71.77777777777777,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,7
ammonium acryloyldimethyltaurate vp copolymer,Eye cream,14,3.814285714285714,0.7080386156973935,3.8499999999999996,60.214285714285715,0.7857142857142857,0.7142857142857143,0.7857142857142857,0.7857142857142857,12
escin,Eye cream,6,3.8166666666666664,0.2994439290863428,3.85,62.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,3
dimethiconol,Eye cream,14,3.7499999999999996,0.43633085541205463,3.9,77.28571428571429,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7857142857142857,9
pentaerythrityl tetraethylhexanoate,Eye cream,10,3.6700000000000004,1.3425100868646511,3.95,77.5,0.9,0.9,0.9,0.9,7
arnica montana flower extract,Eye cream,10,3.8899999999999997,0.4121757985239902,3.9,55.3,0.7,0.7,0.7,0.7,6
allantoin,Eye cream,10,4.23,0.5078276172963507,4.15,68.6,0.8,0.7,0.8,0.8,4
hydroxyacetophenone,Eye cream,7,3.1714285714285717,1.6799943310561951,3.7,31.285714285714285,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,6
glyceryl caprylate,Eye cream,11,4.0636363636363635,0.5679308536657033,4.0,70.81818181818181,1.0,1.0,1.0,1.0,9
xylitol,Eye cream,5,3.84,0.384707681233427,3.8,55.6,0.6,0.6,0.6,0.6,4
glucose,Eye cream,5,4.119999999999999,0.6300793600809347,4.0,94.2,0.8,0.8,0.8,0.8,3
aluminum hydroxide,Eye cream,12,3.608333333333334,1.1634262357625456,3.9,58.666666666666664,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,10
ceratonia siliqua gum,Eye cream,5,4.36,0.4505552130427525,4.4,46.2,1.0,0.8,1.0,1.0,3
synthetic fluorphlogopite,Eye cream,10,3.97,0.5696977756280568,3.95,75.9,1.0,1.0,1.0,1.0,8
glyceryl stearate se,Eye cream,5,3.8600000000000003,0.260768096208106,4.0,78.6,0.8,0.8,0.8,0.8,4
aloe barbadensis leaf juice powder,Eye cream,5,4.0,0.22360679774997883,4.0,55.2,0.8,0.8,0.8,0.8,5
ceteareth,Eye cream,9,3.811111111111111,0.24209731743889912,3.8,61.44444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,7
helianthus annuus seed oil,Eye cream,29,3.7655172413793094,0.8393347119121726,3.8,77.6896551724138,0.7931034482758621,0.6896551724137931,0.7241379310344828,0.7241379310344828,22
natto gum,Eye cream,5,4.4399999999999995,0.3781534080237807,4.3,96.0,0.8,0.8,0.8,0.8,3
glycine,Eye cream,9,4.0,0.36400549446402586,4.1,59.55555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,8
beta glucan,Eye cream,6,4.366666666666666,0.3829708431025352,4.3,77.83333333333333,1.0,1.0,1.0,1.0,4
proline,Eye cream,7,4.057142857142856,0.35989416433697485,4.1,57.714285714285715,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,6
albizia julibrissin bark extract,Eye cream,7,3.942857142857143,0.6924765768773767,4.1,79.14285714285714,1.0,1.0,1.0,1.0,7
ci titanium dioxide,Eye cream,5,3.72,0.6099180272790764,4.0,60.8,1.0,1.0,1.0,1.0,3
rosa damascena flower water,Eye cream,6,3.9,0.282842712474619,3.8,57.666666666666664,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,4
laminaria digitata extract,Eye cream,7,3.585714285714286,0.2968084198523318,3.7,94.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,7
plankton extract,Eye cream,5,3.4799999999999995,0.3492849839314596,3.5,99.0,0.4,0.4,0.4,0.4,5
sodium lactate,Eye cream,10,3.6399999999999997,0.36270588023294514,3.6,70.1,0.8,0.8,0.8,0.8,8
hydroxypropyl methylcellulose,Eye cream,5,3.8,0.34641016151377535,3.7,103.0,0.8,0.8,0.8,0.8,5
vitis vinifera fruit extract,Eye cream,5,3.0,1.7073371078963873,3.7,30.2,0.0,0.0,0.0,0.0,3
ethylene acrylic acid copolymer,Eye cream,7,4.042857142857143,0.5593363414414827,4.1,60.42857142857143,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,5
sodium chloride,Eye cream,13,3.7384615384615385,1.1920140250422542,4.0,60.46153846153846,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.8461538461538461,11
peg dimethicone,Eye cream,16,3.4125,0.9673847907287634,3.6500000000000004,55.0625,0.625,0.625,0.625,0.625,12
bis peg methyl ether dimethyl silane,Eye cream,7,3.7285714285714286,0.30937725468153865,3.9,57.142857142857146,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,6
disteardimonium hectorite,Eye cream,5,2.98,1.7123083834403192,3.6,54.8,0.8,0.8,0.8,0.8,4
polyacrylate crosspolymer,Eye cream,5,3.9799999999999995,0.44944410108488464,4.2,60.0,1.0,1.0,1.0,1.0,5
methyl gluceth,Eye cream,11,3.627272727272727,0.640454384153796,3.8,48.09090909090909,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,9
cellulose gum,Eye cream,6,3.883333333333333,0.21369760566432805,3.95,50.333333333333336,0.5,0.3333333333333333,0.5,0.5,5
ginkgo biloba leaf extract,Eye cream,6,3.766666666666666,0.24221202832779937,3.8,52.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,4
palmitoyl hexapeptide,Eye cream,6,3.766666666666666,0.20655911179772873,3.7,41.166666666666664,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,3
chondrus crispus extract,Eye cream,7,4.128571428571429,0.6129553700835696,4.1,52.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,6
chrysanthemum parthenium extract,Eye cream,6,3.7999999999999994,0.2529822128134703,3.8,32.0,1.0,1.0,1.0,1.0,1
myristyl myristate,Eye cream,8,3.8874999999999997,0.2587745847533828,3.9,66.875,0.375,0.375,0.375,0.375,5
o ethyl ascorbic acid,Eye cream,5,3.78,0.21679483388678794,3.9,77.2,0.8,0.8,0.8,0.8,4
hydrolyzed hyaluronic acid,Eye cream,8,3.75,0.35050983275386555,3.8,65.25,0.75,0.625,0.75,0.75,6
sodium phytate,Eye cream,10,3.69,0.3725288952252936,3.75,63.9,0.8,0.7,0.8,0.8,8
hyaluronic acid,Eye cream,8,3.7125000000000004,0.42907708265199035,3.7,63.375,0.875,0.875,0.875,0.875,7
rosa canina fruit oil,Eye cream,6,3.933333333333333,0.23380903889000237,4.0,53.833333333333336,0.5,0.5,0.5,0.5,5
inositol,Eye cream,8,3.8874999999999997,0.3943801646707327,4.0,83.25,0.5,0.375,0.5,0.375,4
chamomilla recutita flower extract,Eye cream,6,3.9166666666666665,0.1722401424368507,3.9,35.166666666666664,0.5,0.3333333333333333,0.5,0.5,6
dextrin,Eye cream,6,3.9166666666666665,0.6242328625334191,3.85,82.16666666666667,0.5,0.5,0.5,0.5,5
potassium chloride,Eye cream,5,4.319999999999999,0.41472882706655445,4.3,50.6,0.8,0.8,0.8,0.8,4
retinyl palmitate,Eye cream,17,3.858823529411765,0.344707889976085,3.9,59.294117647058826,0.5882352941176471,0.47058823529411764,0.5882352941176471,0.5882352941176471,14
triethanolamine,Eye cream,5,3.7,0.43588989435406744,3.8,62.8,0.2,0.2,0.2,0.2,3
diamond powder,Eye cream,5,3.88,0.5932958789676532,4.0,83.0,0.8,0.8,0.8,0.8,4
lauryl peg polydimethylsiloxyethyl dimethicone,Eye cream,5,3.7800000000000002,0.5974947698515862,3.9,61.2,1.0,1.0,1.0,1.0,5
poloxamer,Eye cream,6,4.5,0.6131883886702356,4.65,145.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,4
bis diglyceryl polyacyladipate,Eye cream,5,3.8,0.552268050859363,4.0,67.0,0.2,0.2,0.2,0.2,4
yeast amino acids,Eye cream,5,4.08,0.13038404810405307,4.1,73.4,0.4,0.4,0.4,0.4,2
cocos nucifera oil,Eye cream,5,4.0,0.5099019513592783,4.0,33.8,0.8,0.8,0.8,0.8,4
micrococcus lysate,Eye cream,5,3.8999999999999995,0.1870828693386971,3.9,57.2,0.4,0.4,0.4,0.4,4
magnesium aluminum silicate,Eye cream,8,3.7125,0.3870677312453578,3.8499999999999996,50.25,0.5,0.5,0.5,0.5,3
rosmarinus officinalis leaf extract,Eye cream,14,3.7285714285714286,1.1083102671867875,3.95,70.5,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.21428571428571427,9
aminobutyric acid,Eye cream,5,3.8200000000000003,0.37013511046643494,3.9,58.6,0.8,0.6,0.8,0.8,4
ergothioneine,Eye cream,5,3.7199999999999998,0.2683281572999748,3.7,48.2,0.4,0.4,0.4,0.4,3
vitis vinifera seed extract,Eye cream,5,3.78,0.21679483388678783,3.8,48.8,0.2,0.0,0.2,0.2,4
tetrasodium edta,Eye cream,10,3.75,0.43525216190668653,3.8499999999999996,51.4,0.7,0.6,0.7,0.7,9
medicago sativa seed extract,Eye cream,5,3.78,0.521536192416212,3.9,61.2,0.8,0.8,0.8,0.8,3
dehydroacetic acid,Eye cream,5,3.9200000000000004,0.29495762407505244,4.0,58.6,0.6,0.6,0.6,0.6,4
mannitol,Eye cream,5,4.24,0.47222875812470383,4.2,101.4,0.8,0.8,0.8,0.8,5
bisabolol,Eye cream,10,3.96,0.3062315754094894,4.05,45.9,0.5,0.5,0.5,0.5,8
dipalmitoyl hydroxyproline,Eye cream,5,3.8599999999999994,0.7668115805072325,3.6,108.0,0.6,0.4,0.6,0.6,5
coffea arabica seed extract,Eye cream,7,3.8,0.2581988897471611,3.8,43.42857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,4
potassium phosphate,Eye cream,5,3.8,0.19999999999999996,3.9,66.6,0.8,0.8,0.8,0.8,3
water,Sun protect,82,3.985365853658536,0.6963967138184697,4.1,45.90243902439025,0.6463414634146342,0.5975609756097561,0.6585365853658537,0.6585365853658537,41
dimethicone,Sun protect,65,4.055384615384615,0.6512081966503611,4.1,50.55384615384615,0.46153846153846156,0.47692307692307695,0.5076923076923077,0.5076923076923077,29
isododecane,Sun protect,18,3.994444444444445,0.5173145842569754,4.1,48.55555555555556,0.6666666666666666,0.7777777777777778,0.7222222222222222,0.7777777777777778,8
sd alcohol b,Sun protect,8,4.1875,0.6642665127793211,4.1,90.5,0.75,0.75,0.875,0.875,2
dipropylene glycol,Sun protect,11,4.172727272727273,0.4981785003207367,4.2,75.9090909090909,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.7272727272727273,7
ethylhexyl palmitate,Sun protect,7,4.071428571428571,0.4309458036856673,4.0,45.57142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,6
peg dimethicone,Sun protect,12,3.9583333333333335,0.9596006113656522,4.15,44.083333333333336,0.25,0.25,0.4166666666666667,0.4166666666666667,10
glycerin,Sun protect,90,4.028888888888889,0.689934770478779,4.1,48.977777777777774,0.5888888888888889,0.5888888888888889,0.6444444444444445,0.6444444444444445,39
polymethylsilsesquioxane,Sun protect,16,4.15625,0.4618351076592886,4.300000000000001,41.0625,0.6875,0.6875,0.75,0.75,12
vinyl dimethicone methicone silsesquioxane crosspolymer,Sun protect,6,4.266666666666667,0.508592829940284,4.35,47.5,0.8333333333333334,0.8333333333333334,1.0,1.0,4
polybutylene glycol ppg copolymer,Sun protect,5,4.459999999999999,0.5683308895353129,4.5,78.4,0.6,0.8,0.8,0.8,1
dimethicone vinyl dimethicone crosspolymer,Sun protect,13,4.200000000000001,0.32914029430219166,4.2,49.76923076923077,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.6923076923076923,11
xylitol,Sun protect,7,4.114285714285715,0.6362090102803518,4.1,67.85714285714286,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,2
methyl methacrylate crosspolymer,Sun protect,7,3.5714285714285716,1.6449055552566796,4.1,34.714285714285715,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,3
lauryl peg polydimethylsiloxyethyl dimethicone,Sun protect,15,4.3066666666666675,0.35145954180219596,4.2,45.2,0.4666666666666667,0.4,0.5333333333333333,0.5333333333333333,7
hydrogen dimethicone,Sun protect,7,4.1000000000000005,0.2886751345948129,4.1,38.57142857142857,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.8571428571428571,3
butylene glycol,Sun protect,66,4.024242424242424,0.6575152776372122,4.1,52.89393939393939,0.4393939393939394,0.4393939393939394,0.4696969696969697,0.4696969696969697,28
disodium edta,Sun protect,57,4.061403508771929,0.369726919479051,4.1,55.228070175438596,0.3508771929824561,0.3508771929824561,0.3684210526315789,0.3684210526315789,26
disteardimonium hectorite,Sun protect,14,4.192857142857144,0.36260655879826065,4.2,42.57142857142857,0.5,0.5714285714285714,0.5714285714285714,0.5714285714285714,7
alumina,Sun protect,19,3.9947368421052634,0.35819560796756206,4.1,49.421052631578945,0.47368421052631576,0.5789473684210527,0.5789473684210527,0.5789473684210527,16
bht,Sun protect,30,4.136666666666667,0.47957116859453347,4.1,53.766666666666666,0.5333333333333333,0.5,0.5666666666666667,0.5666666666666667,13
triethoxycaprylylsilane,Sun protect,26,4.015384615384615,0.39969218925799155,4.1,37.26923076923077,0.8461538461538461,0.8076923076923077,0.8846153846153846,0.8846153846153846,17
syzygium jambos leaf extract,Sun protect,5,4.279999999999999,0.49193495504995377,4.1,34.0,0.6,0.8,0.8,0.8,1
tocopherol,Sun protect,50,4.013999999999999,0.6385602427911319,4.1,49.66,0.72,0.72,0.72,0.74,23
phenoxyethanol,Sun protect,83,3.99277108433735,0.664203747121524,4.1,45.74698795180723,0.4578313253012048,0.4578313253012048,0.46987951807228917,0.46987951807228917,38
benzoic acid,Sun protect,6,3.3333333333333335,1.669331203406522,3.8,46.333333333333336,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,5
fragrance,Sun protect,40,4.032500000000001,0.8004445880019044,4.1,63.35,0.55,0.5,0.55,0.55,19
titanium dioxide,Sun protect,37,4.075675675675675,0.39257370532692853,4.1,47.08108108108108,0.4864864864864865,0.5135135135135135,0.5405405405405406,0.5405405405405406,23
mica,Sun protect,25,4.1,0.3523729085310996,4.1,48.04,0.44,0.6,0.6,0.6,17
dimethicone crosspolymer,Sun protect,13,4.1692307692307695,0.2250356097177193,4.2,35.76923076923077,0.6923076923076923,0.8461538461538461,0.9230769230769231,0.9230769230769231,6
isohexadecane,Sun protect,13,4.061538461538461,0.468220855185637,4.1,61.30769230769231,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.6153846153846154,9
dicaprylyl carbonate,Sun protect,20,4.104999999999999,0.5246301955713788,4.25,38.9,0.75,0.65,0.75,0.8,10
polyester,Sun protect,19,4.268421052631579,0.20290290940071531,4.3,42.1578947368421,0.5789473684210527,0.5263157894736842,0.5789473684210527,0.631578947368421,6
caprylic capric triglyceride,Sun protect,30,4.11,0.44593953510035106,4.1,49.833333333333336,0.7,0.5666666666666667,0.6666666666666666,0.7,21
butyrospermum parkii butter,Sun protect,5,4.2,0.3741657386773941,4.3,29.6,1.0,0.6,1.0,1.0,3
diethylhexyl syringylidenemalonate,Sun protect,8,4.199999999999999,0.40355562548072954,4.3,42.0,0.75,0.625,0.625,0.75,5
lecithin,Sun protect,27,4.140740740740741,0.34890957530267314,4.2,45.81481481481482,0.37037037037037035,0.4444444444444444,0.4444444444444444,0.4444444444444444,14
silica,Sun protect,55,4.089090909090909,0.43913750789673034,4.1,51.163636363636364,0.5818181818181818,0.5636363636363636,0.5818181818181818,0.5818181818181818,28
cetearyl alcohol,Sun protect,21,3.9380952380952383,1.004726923335983,4.1,47.23809523809524,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,13
hydrogenated polyisobutene,Sun protect,8,4.2125,0.31367635732209265,4.300000000000001,50.625,0.5,0.375,0.375,0.375,6
polyglyceryl isostearate,Sun protect,6,4.266666666666666,0.19663841605003504,4.2,42.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,6
cyclopentasiloxane,Sun protect,34,4.223529411764706,0.30852417372938723,4.2,49.205882352941174,0.6470588235294118,0.6470588235294118,0.7352941176470589,0.7352941176470589,24
potassium cetyl phosphate,Sun protect,14,4.178571428571429,0.3641186861209097,4.2,44.642857142857146,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,10
hexyl laurate,Sun protect,6,4.183333333333334,0.1169045194450015,4.15,44.833333333333336,0.3333333333333333,0.5,0.5,0.5,5
sodium hyaluronate,Sun protect,43,4.048837209302325,0.3756721550851384,4.1,50.41860465116279,0.27906976744186046,0.3488372093023256,0.3488372093023256,0.3488372093023256,25
tocopheryl acetate,Sun protect,63,4.068253968253968,0.407124216926717,4.1,50.03174603174603,0.4126984126984127,0.38095238095238093,0.42857142857142855,0.42857142857142855,31
camellia sinensis leaf extract,Sun protect,18,4.083333333333333,0.4630461798847739,4.15,85.72222222222223,0.5555555555555556,0.5,0.5555555555555556,0.5555555555555556,13
butyrospermum parkii,Sun protect,6,4.3,0.12649110640673542,4.35,45.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4
allantoin,Sun protect,10,4.15,0.23213980461973538,4.1,47.3,0.3,0.4,0.4,0.4,7
dipotassium glycyrrhizate,Sun protect,7,4.2142857142857135,0.10690449676496995,4.2,45.714285714285715,0.0,0.0,0.0,0.0,5
cetyl peg ppg dimethicone,Sun protect,12,4.158333333333334,0.2539088359425426,4.2,36.916666666666664,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,9
polysorbate,Sun protect,27,3.9074074074074074,0.33157656724053935,3.8,53.666666666666664,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,18
sodium dehydroacetate,Sun protect,15,4.253333333333334,0.43072474914243025,4.2,46.8,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,9
carbomer,Sun protect,21,3.9904761904761905,0.3897496143741029,4.0,66.57142857142857,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,14
aminomethyl propanol,Sun protect,7,4.114285714285714,0.2544836041121408,4.1,47.857142857142854,0.0,0.0,0.0,0.0,4
tetrasodium edta,Sun protect,6,4.166666666666667,0.42268979957726294,4.25,43.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,2
iron oxides,Sun protect,45,4.035555555555555,0.39951991391689307,4.1,52.51111111111111,0.6666666666666666,0.6222222222222222,0.6888888888888889,0.6888888888888889,23
